measurement_id,date,mthw,mtnw,planned_bed_depth,actual_bed_depth,site_id,site_name,parent_id,km_start,km_end,diver_name,protocolist_name,case_worker_name
7269,2020-07-21,,,,,3678,LP35 - Block 24,3676.0,,,,,
7270,2020-07-21,,,,,3678,LP35 - Block 24,3676.0,,,,,
7271,2020-07-21,,,,,3678,LP35 - Block 24,3676.0,,,,,
7273,2020-07-21,,,,,3678,LP35 - Block 24,3676.0,,,,,
7274,2020-07-21,,,,,3678,LP35 - Block 24,3676.0,,,,,
7275,2020-07-21,,,,,3678,LP35 - Block 24,3676.0,,,,,
7276,2020-07-21,,,,,3678,LP35 - Block 24,3676.0,,,,,
7277,2020-07-21,,,,,3678,LP35 - Block 24,3676.0,,,,,
7278,2020-07-21,,,,,3678,LP35 - Block 24,3676.0,,,,,
7279,2020-07-21,,,,,3678,LP35 - Block 24,3676.0,,,,,
7280,2020-07-21,,,,,3678,LP35 - Block 24,3676.0,,,,,
7281,2020-07-21,,,,,3678,LP35 - Block 24,3676.0,,,,,
7282,2020-07-21,,,,,3678,LP35 - Block 24,3676.0,,,,,
7283,2020-07-21,,,,,3678,LP35 - Block 24,3676.0,,,,,
7284,2020-07-21,,,,,3678,LP35 - Block 24,3676.0,,,,,
7285,2020-07-21,,,,,3678,LP35 - Block 24,3676.0,,,,,
7286,2020-07-21,,,,,3678,LP35 - Block 24,3676.0,,,,,
7287,2020-07-21,,,,,3678,LP35 - Block 24,3676.0,,,,,
7304,2020-07-21,,,,,3679,LP35 - Block 25,3676.0,,,,,
7301,2020-07-21,,,,,3679,LP35 - Block 25,3676.0,,,,,
7302,2020-07-21,,,,,3679,LP35 - Block 25,3676.0,,,,,
7303,2020-07-21,,,,,3679,LP35 - Block 25,3676.0,,,,,
7307,2020-07-21,,,,,3679,LP35 - Block 25,3676.0,,,,,
7306,2020-07-21,,,,,3679,LP35 - Block 25,3676.0,,,,,
7305,2020-07-21,,,,,3679,LP35 - Block 25,3676.0,,,,,
7297,2020-07-21,,,,,3679,LP35 - Block 25,3676.0,,,,,
7298,2020-07-21,,,,,3679,LP35 - Block 25,3676.0,,,,,
7299,2020-07-21,,,,,3679,LP35 - Block 25,3676.0,,,,,
7309,2020-07-21,,,,,3679,LP35 - Block 25,3676.0,,,,,
7310,2020-07-21,,,,,3679,LP35 - Block 25,3676.0,,,,,
7300,2020-07-21,,,,,3679,LP35 - Block 25,3676.0,,,,,
7311,2020-07-21,,,,,3679,LP35 - Block 25,3676.0,,,,,
7308,2020-07-21,,,,,3679,LP35 - Block 25,3676.0,,,,,
7288,2020-07-21,,,,,3679,LP35 - Block 25,3676.0,,,,,
7289,2020-07-21,,,,,3679,LP35 - Block 25,3676.0,,,,,
7290,2020-07-21,,,,,3679,LP35 - Block 25,3676.0,,,,,
7291,2020-07-21,,,,,3679,LP35 - Block 25,3676.0,,,,,
7292,2020-07-21,,,,,3679,LP35 - Block 25,3676.0,,,,,
7293,2020-07-21,,,,,3679,LP35 - Block 25,3676.0,,,,,
7294,2020-07-21,,,,,3679,LP35 - Block 25,3676.0,,,,,
7295,2020-07-21,,,,,3679,LP35 - Block 25,3676.0,,,,,
7296,2020-07-21,,,,,3679,LP35 - Block 25,3676.0,,,,,
7333,2020-07-22,,,,,3680,LP35 - Block 26,3676.0,,,,,
7312,2020-07-22,,,,,3680,LP35 - Block 26,3676.0,,,,,
7313,2020-07-22,,,,,3680,LP35 - Block 26,3676.0,,,,,
7314,2020-07-22,,,,,3680,LP35 - Block 26,3676.0,,,,,
7315,2020-07-22,,,,,3680,LP35 - Block 26,3676.0,,,,,
7316,2020-07-22,,,,,3680,LP35 - Block 26,3676.0,,,,,
7317,2020-07-22,,,,,3680,LP35 - Block 26,3676.0,,,,,
7318,2020-07-22,,,,,3680,LP35 - Block 26,3676.0,,,,,
7319,2020-07-22,,,,,3680,LP35 - Block 26,3676.0,,,,,
7320,2020-07-22,,,,,3680,LP35 - Block 26,3676.0,,,,,
7321,2020-07-22,,,,,3680,LP35 - Block 26,3676.0,,,,,
7322,2020-07-22,,,,,3680,LP35 - Block 26,3676.0,,,,,
7323,2020-07-22,,,,,3680,LP35 - Block 26,3676.0,,,,,
7324,2020-07-22,,,,,3680,LP35 - Block 26,3676.0,,,,,
7325,2020-07-22,,,,,3680,LP35 - Block 26,3676.0,,,,,
7326,2020-07-22,,,,,3680,LP35 - Block 26,3676.0,,,,,
7327,2020-07-22,,,,,3680,LP35 - Block 26,3676.0,,,,,
7328,2020-07-22,,,,,3680,LP35 - Block 26,3676.0,,,,,
7329,2020-07-22,,,,,3680,LP35 - Block 26,3676.0,,,,,
7330,2020-07-22,,,,,3680,LP35 - Block 26,3676.0,,,,,
7331,2020-07-22,,,,,3680,LP35 - Block 26,3676.0,,,,,
7332,2020-07-22,,,,,3680,LP35 - Block 26,3676.0,,,,,
7334,2020-07-22,,,,,3680,LP35 - Block 26,3676.0,,,,,
7335,2020-07-22,,,,,3680,LP35 - Block 26,3676.0,,,,,
7344,2020-07-22,,,,,3681,LP35 - Block 27,3676.0,,,,,
7336,2020-07-22,,,,,3681,LP35 - Block 27,3676.0,,,,,
7337,2020-07-22,,,,,3681,LP35 - Block 27,3676.0,,,,,
7338,2020-07-22,,,,,3681,LP35 - Block 27,3676.0,,,,,
7339,2020-07-22,,,,,3681,LP35 - Block 27,3676.0,,,,,
7340,2020-07-22,,,,,3681,LP35 - Block 27,3676.0,,,,,
7341,2020-07-22,,,,,3681,LP35 - Block 27,3676.0,,,,,
7342,2020-07-22,,,,,3681,LP35 - Block 27,3676.0,,,,,
7343,2020-07-22,,,,,3681,LP35 - Block 27,3676.0,,,,,
7345,2020-07-22,,,,,3681,LP35 - Block 27,3676.0,,,,,
7346,2020-07-22,,,,,3681,LP35 - Block 27,3676.0,,,,,
7347,2020-07-22,,,,,3681,LP35 - Block 27,3676.0,,,,,
7348,2020-07-22,,,,,3681,LP35 - Block 27,3676.0,,,,,
7349,2020-07-22,,,,,3681,LP35 - Block 27,3676.0,,,,,
7350,2020-07-22,,,,,3681,LP35 - Block 27,3676.0,,,,,
7351,2020-07-22,,,,,3681,LP35 - Block 27,3676.0,,,,,
7352,2020-07-22,,,,,3681,LP35 - Block 27,3676.0,,,,,
7353,2020-07-22,,,,,3681,LP35 - Block 27,3676.0,,,,,
7354,2020-07-22,,,,,3681,LP35 - Block 27,3676.0,,,,,
7355,2020-07-22,,,,,3681,LP35 - Block 27,3676.0,,,,,
7356,2020-07-22,,,,,3681,LP35 - Block 27,3676.0,,,,,
7357,2020-07-22,,,,,3681,LP35 - Block 27,3676.0,,,,,
7358,2020-07-22,,,,,3681,LP35 - Block 27,3676.0,,,,,
7359,2020-07-22,,,,,3681,LP35 - Block 27,3676.0,,,,,
7376,2020-07-22,,,,,3682,LP35 - Block 28,3676.0,,,,,
7383,2020-07-22,,,,,3682,LP35 - Block 28,3676.0,,,,,
7382,2020-07-22,,,,,3682,LP35 - Block 28,3676.0,,,,,
7381,2020-07-22,,,,,3682,LP35 - Block 28,3676.0,,,,,
7377,2020-07-22,,,,,3682,LP35 - Block 28,3676.0,,,,,
7378,2020-07-22,,,,,3682,LP35 - Block 28,3676.0,,,,,
7379,2020-07-22,,,,,3682,LP35 - Block 28,3676.0,,,,,
7360,2020-07-22,,,,,3682,LP35 - Block 28,3676.0,,,,,
7361,2020-07-22,,,,,3682,LP35 - Block 28,3676.0,,,,,
7362,2020-07-22,,,,,3682,LP35 - Block 28,3676.0,,,,,
7363,2020-07-22,,,,,3682,LP35 - Block 28,3676.0,,,,,
7364,2020-07-22,,,,,3682,LP35 - Block 28,3676.0,,,,,
7380,2020-07-22,,,,,3682,LP35 - Block 28,3676.0,,,,,
7365,2020-07-22,,,,,3682,LP35 - Block 28,3676.0,,,,,
7366,2020-07-22,,,,,3682,LP35 - Block 28,3676.0,,,,,
7367,2020-07-22,,,,,3682,LP35 - Block 28,3676.0,,,,,
7368,2020-07-22,,,,,3682,LP35 - Block 28,3676.0,,,,,
7369,2020-07-22,,,,,3682,LP35 - Block 28,3676.0,,,,,
7370,2020-07-22,,,,,3682,LP35 - Block 28,3676.0,,,,,
7371,2020-07-22,,,,,3682,LP35 - Block 28,3676.0,,,,,
7372,2020-07-22,,,,,3682,LP35 - Block 28,3676.0,,,,,
7373,2020-07-22,,,,,3682,LP35 - Block 28,3676.0,,,,,
7374,2020-07-22,,,,,3682,LP35 - Block 28,3676.0,,,,,
7375,2020-07-22,,,,,3682,LP35 - Block 28,3676.0,,,,,
7386,2020-07-22,,,,,3683,LP35 - Block 29,3676.0,,,,,
7384,2020-07-22,,,,,3683,LP35 - Block 29,3676.0,,,,,
7385,2020-07-22,,,,,3683,LP35 - Block 29,3676.0,,,,,
7387,2020-07-22,,,,,3683,LP35 - Block 29,3676.0,,,,,
7388,2020-07-22,,,,,3683,LP35 - Block 29,3676.0,,,,,
7389,2020-07-22,,,,,3683,LP35 - Block 29,3676.0,,,,,
7390,2020-07-22,,,,,3683,LP35 - Block 29,3676.0,,,,,
7391,2020-07-22,,,,,3683,LP35 - Block 29,3676.0,,,,,
7392,2020-07-22,,,,,3683,LP35 - Block 29,3676.0,,,,,
7393,2020-07-22,,,,,3683,LP35 - Block 29,3676.0,,,,,
7394,2020-07-22,,,,,3683,LP35 - Block 29,3676.0,,,,,
7395,2020-07-22,,,,,3683,LP35 - Block 29,3676.0,,,,,
7396,2020-07-22,,,,,3683,LP35 - Block 29,3676.0,,,,,
7397,2020-07-22,,,,,3683,LP35 - Block 29,3676.0,,,,,
7398,2020-07-22,,,,,3683,LP35 - Block 29,3676.0,,,,,
7399,2020-07-22,,,,,3683,LP35 - Block 29,3676.0,,,,,
7400,2020-07-22,,,,,3683,LP35 - Block 29,3676.0,,,,,
7401,2020-07-22,,,,,3683,LP35 - Block 29,3676.0,,,,,
7402,2020-07-22,,,,,3683,LP35 - Block 29,3676.0,,,,,
7403,2020-07-22,,,,,3683,LP35 - Block 29,3676.0,,,,,
7404,2020-07-22,,,,,3683,LP35 - Block 29,3676.0,,,,,
7405,2020-07-22,,,,,3683,LP35 - Block 29,3676.0,,,,,
7406,2020-07-22,,,,,3683,LP35 - Block 29,3676.0,,,,,
7407,2020-07-22,,,,,3683,LP35 - Block 29,3676.0,,,,,
7428,2020-07-22,,,,,3684,LP35 - Block 30,3676.0,,,,,
7431,2020-07-22,,,,,3684,LP35 - Block 30,3676.0,,,,,
7430,2020-07-22,,,,,3684,LP35 - Block 30,3676.0,,,,,
7429,2020-07-22,,,,,3684,LP35 - Block 30,3676.0,,,,,
7408,2020-07-22,,,,,3684,LP35 - Block 30,3676.0,,,,,
7409,2020-07-22,,,,,3684,LP35 - Block 30,3676.0,,,,,
7410,2020-07-22,,,,,3684,LP35 - Block 30,3676.0,,,,,
7411,2020-07-22,,,,,3684,LP35 - Block 30,3676.0,,,,,
7412,2020-07-22,,,,,3684,LP35 - Block 30,3676.0,,,,,
7413,2020-07-22,,,,,3684,LP35 - Block 30,3676.0,,,,,
7414,2020-07-22,,,,,3684,LP35 - Block 30,3676.0,,,,,
7415,2020-07-22,,,,,3684,LP35 - Block 30,3676.0,,,,,
7416,2020-07-22,,,,,3684,LP35 - Block 30,3676.0,,,,,
7417,2020-07-22,,,,,3684,LP35 - Block 30,3676.0,,,,,
7418,2020-07-22,,,,,3684,LP35 - Block 30,3676.0,,,,,
7419,2020-07-22,,,,,3684,LP35 - Block 30,3676.0,,,,,
7420,2020-07-22,,,,,3684,LP35 - Block 30,3676.0,,,,,
7421,2020-07-22,,,,,3684,LP35 - Block 30,3676.0,,,,,
7422,2020-07-22,,,,,3684,LP35 - Block 30,3676.0,,,,,
7423,2020-07-22,,,,,3684,LP35 - Block 30,3676.0,,,,,
7424,2020-07-22,,,,,3684,LP35 - Block 30,3676.0,,,,,
7425,2020-07-22,,,,,3684,LP35 - Block 30,3676.0,,,,,
7426,2020-07-22,,,,,3684,LP35 - Block 30,3676.0,,,,,
7427,2020-07-22,,,,,3684,LP35 - Block 30,3676.0,,,,,
7449,2020-07-22,,,,,3685,LP35 - Block 31,3676.0,,,,,
7432,2020-07-22,,,,,3685,LP35 - Block 31,3676.0,,,,,
7433,2020-07-22,,,,,3685,LP35 - Block 31,3676.0,,,,,
7434,2020-07-22,,,,,3685,LP35 - Block 31,3676.0,,,,,
7435,2020-07-22,,,,,3685,LP35 - Block 31,3676.0,,,,,
7436,2020-07-22,,,,,3685,LP35 - Block 31,3676.0,,,,,
7437,2020-07-22,,,,,3685,LP35 - Block 31,3676.0,,,,,
7438,2020-07-22,,,,,3685,LP35 - Block 31,3676.0,,,,,
7439,2020-07-22,,,,,3685,LP35 - Block 31,3676.0,,,,,
7440,2020-07-22,,,,,3685,LP35 - Block 31,3676.0,,,,,
7441,2020-07-22,,,,,3685,LP35 - Block 31,3676.0,,,,,
7442,2020-07-22,,,,,3685,LP35 - Block 31,3676.0,,,,,
7443,2020-07-22,,,,,3685,LP35 - Block 31,3676.0,,,,,
7444,2020-07-22,,,,,3685,LP35 - Block 31,3676.0,,,,,
7445,2020-07-22,,,,,3685,LP35 - Block 31,3676.0,,,,,
7446,2020-07-22,,,,,3685,LP35 - Block 31,3676.0,,,,,
7447,2020-07-22,,,,,3685,LP35 - Block 31,3676.0,,,,,
7448,2020-07-22,,,,,3685,LP35 - Block 31,3676.0,,,,,
7450,2020-07-22,,,,,3685,LP35 - Block 31,3676.0,,,,,
7451,2020-07-22,,,,,3685,LP35 - Block 31,3676.0,,,,,
7452,2020-07-22,,,,,3685,LP35 - Block 31,3676.0,,,,,
7453,2020-07-22,,,,,3685,LP35 - Block 31,3676.0,,,,,
7454,2020-07-22,,,,,3685,LP35 - Block 31,3676.0,,,,,
7455,2020-07-22,,,,,3685,LP35 - Block 31,3676.0,,,,,
7468,2020-07-22,,,,,3686,LP35 - Block 32,3676.0,,,,,
7475,2020-07-22,,,,,3686,LP35 - Block 32,3676.0,,,,,
7474,2020-07-22,,,,,3686,LP35 - Block 32,3676.0,,,,,
7473,2020-07-22,,,,,3686,LP35 - Block 32,3676.0,,,,,
7477,2020-07-22,,,,,3686,LP35 - Block 32,3676.0,,,,,
7478,2020-07-22,,,,,3686,LP35 - Block 32,3676.0,,,,,
7479,2020-07-22,,,,,3686,LP35 - Block 32,3676.0,,,,,
7469,2020-07-22,,,,,3686,LP35 - Block 32,3676.0,,,,,
7470,2020-07-22,,,,,3686,LP35 - Block 32,3676.0,,,,,
7476,2020-07-22,,,,,3686,LP35 - Block 32,3676.0,,,,,
7471,2020-07-22,,,,,3686,LP35 - Block 32,3676.0,,,,,
7456,2020-07-22,,,,,3686,LP35 - Block 32,3676.0,,,,,
7457,2020-07-22,,,,,3686,LP35 - Block 32,3676.0,,,,,
7458,2020-07-22,,,,,3686,LP35 - Block 32,3676.0,,,,,
7459,2020-07-22,,,,,3686,LP35 - Block 32,3676.0,,,,,
7460,2020-07-22,,,,,3686,LP35 - Block 32,3676.0,,,,,
7461,2020-07-22,,,,,3686,LP35 - Block 32,3676.0,,,,,
7462,2020-07-22,,,,,3686,LP35 - Block 32,3676.0,,,,,
7463,2020-07-22,,,,,3686,LP35 - Block 32,3676.0,,,,,
7464,2020-07-22,,,,,3686,LP35 - Block 32,3676.0,,,,,
7465,2020-07-22,,,,,3686,LP35 - Block 32,3676.0,,,,,
7472,2020-07-22,,,,,3686,LP35 - Block 32,3676.0,,,,,
7466,2020-07-22,,,,,3686,LP35 - Block 32,3676.0,,,,,
7467,2020-07-22,,,,,3686,LP35 - Block 32,3676.0,,,,,
7497,2020-07-22,,,,,3688,LP36 - Block 33,3687.0,,,,,
7480,2020-07-22,,,,,3688,LP36 - Block 33,3687.0,,,,,
7481,2020-07-22,,,,,3688,LP36 - Block 33,3687.0,,,,,
7482,2020-07-22,,,,,3688,LP36 - Block 33,3687.0,,,,,
7483,2020-07-22,,,,,3688,LP36 - Block 33,3687.0,,,,,
7484,2020-07-22,,,,,3688,LP36 - Block 33,3687.0,,,,,
7485,2020-07-22,,,,,3688,LP36 - Block 33,3687.0,,,,,
7486,2020-07-22,,,,,3688,LP36 - Block 33,3687.0,,,,,
7487,2020-07-22,,,,,3688,LP36 - Block 33,3687.0,,,,,
7488,2020-07-22,,,,,3688,LP36 - Block 33,3687.0,,,,,
7489,2020-07-22,,,,,3688,LP36 - Block 33,3687.0,,,,,
7490,2020-07-22,,,,,3688,LP36 - Block 33,3687.0,,,,,
7491,2020-07-22,,,,,3688,LP36 - Block 33,3687.0,,,,,
7492,2020-07-22,,,,,3688,LP36 - Block 33,3687.0,,,,,
7493,2020-07-22,,,,,3688,LP36 - Block 33,3687.0,,,,,
7494,2020-07-22,,,,,3688,LP36 - Block 33,3687.0,,,,,
7495,2020-07-22,,,,,3688,LP36 - Block 33,3687.0,,,,,
7496,2020-07-22,,,,,3688,LP36 - Block 33,3687.0,,,,,
7498,2020-07-22,,,,,3688,LP36 - Block 33,3687.0,,,,,
7499,2020-07-22,,,,,3688,LP36 - Block 33,3687.0,,,,,
7500,2020-07-22,,,,,3688,LP36 - Block 33,3687.0,,,,,
7501,2020-07-22,,,,,3688,LP36 - Block 33,3687.0,,,,,
7502,2020-07-22,,,,,3688,LP36 - Block 33,3687.0,,,,,
7503,2020-07-22,,,,,3688,LP36 - Block 33,3687.0,,,,,
7524,2020-07-23,,,,,3689,LP36 - Block 34,3687.0,,,,,
7527,2020-07-23,,,,,3689,LP36 - Block 34,3687.0,,,,,
7526,2020-07-23,,,,,3689,LP36 - Block 34,3687.0,,,,,
7525,2020-07-23,,,,,3689,LP36 - Block 34,3687.0,,,,,
7504,2020-07-23,,,,,3689,LP36 - Block 34,3687.0,,,,,
7505,2020-07-23,,,,,3689,LP36 - Block 34,3687.0,,,,,
7506,2020-07-23,,,,,3689,LP36 - Block 34,3687.0,,,,,
7507,2020-07-23,,,,,3689,LP36 - Block 34,3687.0,,,,,
7508,2020-07-23,,,,,3689,LP36 - Block 34,3687.0,,,,,
7509,2020-07-23,,,,,3689,LP36 - Block 34,3687.0,,,,,
7510,2020-07-23,,,,,3689,LP36 - Block 34,3687.0,,,,,
7511,2020-07-23,,,,,3689,LP36 - Block 34,3687.0,,,,,
7512,2020-07-23,,,,,3689,LP36 - Block 34,3687.0,,,,,
7513,2020-07-23,,,,,3689,LP36 - Block 34,3687.0,,,,,
7514,2020-07-23,,,,,3689,LP36 - Block 34,3687.0,,,,,
7515,2020-07-23,,,,,3689,LP36 - Block 34,3687.0,,,,,
7516,2020-07-23,,,,,3689,LP36 - Block 34,3687.0,,,,,
7517,2020-07-23,,,,,3689,LP36 - Block 34,3687.0,,,,,
7518,2020-07-23,,,,,3689,LP36 - Block 34,3687.0,,,,,
7519,2020-07-23,,,,,3689,LP36 - Block 34,3687.0,,,,,
7520,2020-07-23,,,,,3689,LP36 - Block 34,3687.0,,,,,
7521,2020-07-23,,,,,3689,LP36 - Block 34,3687.0,,,,,
7522,2020-07-23,,,,,3689,LP36 - Block 34,3687.0,,,,,
7523,2020-07-23,,,,,3689,LP36 - Block 34,3687.0,,,,,
7545,2020-07-23,,,,,3690,LP36 - Block 35,3687.0,,,,,
7528,2020-07-23,,,,,3690,LP36 - Block 35,3687.0,,,,,
7529,2020-07-23,,,,,3690,LP36 - Block 35,3687.0,,,,,
7530,2020-07-23,,,,,3690,LP36 - Block 35,3687.0,,,,,
7531,2020-07-23,,,,,3690,LP36 - Block 35,3687.0,,,,,
7532,2020-07-23,,,,,3690,LP36 - Block 35,3687.0,,,,,
7533,2020-07-23,,,,,3690,LP36 - Block 35,3687.0,,,,,
7534,2020-07-23,,,,,3690,LP36 - Block 35,3687.0,,,,,
7535,2020-07-23,,,,,3690,LP36 - Block 35,3687.0,,,,,
7536,2020-07-23,,,,,3690,LP36 - Block 35,3687.0,,,,,
7537,2020-07-23,,,,,3690,LP36 - Block 35,3687.0,,,,,
7538,2020-07-23,,,,,3690,LP36 - Block 35,3687.0,,,,,
7539,2020-07-23,,,,,3690,LP36 - Block 35,3687.0,,,,,
7540,2020-07-23,,,,,3690,LP36 - Block 35,3687.0,,,,,
7541,2020-07-23,,,,,3690,LP36 - Block 35,3687.0,,,,,
7542,2020-07-23,,,,,3690,LP36 - Block 35,3687.0,,,,,
7543,2020-07-23,,,,,3690,LP36 - Block 35,3687.0,,,,,
7544,2020-07-23,,,,,3690,LP36 - Block 35,3687.0,,,,,
7546,2020-07-23,,,,,3690,LP36 - Block 35,3687.0,,,,,
7547,2020-07-23,,,,,3690,LP36 - Block 35,3687.0,,,,,
7548,2020-07-23,,,,,3690,LP36 - Block 35,3687.0,,,,,
7549,2020-07-23,,,,,3690,LP36 - Block 35,3687.0,,,,,
7550,2020-07-23,,,,,3690,LP36 - Block 35,3687.0,,,,,
7551,2020-07-23,,,,,3690,LP36 - Block 35,3687.0,,,,,
7568,2020-07-23,,,,,3691,LP36 - Block 36,3687.0,,,,,
7573,2020-07-23,,,,,3691,LP36 - Block 36,3687.0,,,,,
7574,2020-07-23,,,,,3691,LP36 - Block 36,3687.0,,,,,
7575,2020-07-23,,,,,3691,LP36 - Block 36,3687.0,,,,,
7569,2020-07-23,,,,,3691,LP36 - Block 36,3687.0,,,,,
7570,2020-07-23,,,,,3691,LP36 - Block 36,3687.0,,,,,
7571,2020-07-23,,,,,3691,LP36 - Block 36,3687.0,,,,,
7552,2020-07-23,,,,,3691,LP36 - Block 36,3687.0,,,,,
7553,2020-07-23,,,,,3691,LP36 - Block 36,3687.0,,,,,
7554,2020-07-23,,,,,3691,LP36 - Block 36,3687.0,,,,,
7555,2020-07-23,,,,,3691,LP36 - Block 36,3687.0,,,,,
7556,2020-07-23,,,,,3691,LP36 - Block 36,3687.0,,,,,
7557,2020-07-23,,,,,3691,LP36 - Block 36,3687.0,,,,,
7558,2020-07-23,,,,,3691,LP36 - Block 36,3687.0,,,,,
7559,2020-07-23,,,,,3691,LP36 - Block 36,3687.0,,,,,
7560,2020-07-23,,,,,3691,LP36 - Block 36,3687.0,,,,,
7561,2020-07-23,,,,,3691,LP36 - Block 36,3687.0,,,,,
7562,2020-07-23,,,,,3691,LP36 - Block 36,3687.0,,,,,
7563,2020-07-23,,,,,3691,LP36 - Block 36,3687.0,,,,,
7564,2020-07-23,,,,,3691,LP36 - Block 36,3687.0,,,,,
7565,2020-07-23,,,,,3691,LP36 - Block 36,3687.0,,,,,
7572,2020-07-23,,,,,3691,LP36 - Block 36,3687.0,,,,,
7566,2020-07-23,,,,,3691,LP36 - Block 36,3687.0,,,,,
7567,2020-07-23,,,,,3691,LP36 - Block 36,3687.0,,,,,
7581,2020-07-23,,,,,3692,LP36 - Block 37,3687.0,,,,,
7576,2020-07-23,,,,,3692,LP36 - Block 37,3687.0,,,,,
7577,2020-07-23,,,,,3692,LP36 - Block 37,3687.0,,,,,
7578,2020-07-23,,,,,3692,LP36 - Block 37,3687.0,,,,,
7579,2020-07-23,,,,,3692,LP36 - Block 37,3687.0,,,,,
7580,2020-07-23,,,,,3692,LP36 - Block 37,3687.0,,,,,
7582,2020-07-23,,,,,3692,LP36 - Block 37,3687.0,,,,,
7583,2020-07-23,,,,,3692,LP36 - Block 37,3687.0,,,,,
7584,2020-07-23,,,,,3692,LP36 - Block 37,3687.0,,,,,
7585,2020-07-23,,,,,3692,LP36 - Block 37,3687.0,,,,,
7586,2020-07-23,,,,,3692,LP36 - Block 37,3687.0,,,,,
7587,2020-07-23,,,,,3692,LP36 - Block 37,3687.0,,,,,
7588,2020-07-23,,,,,3692,LP36 - Block 37,3687.0,,,,,
7589,2020-07-23,,,,,3692,LP36 - Block 37,3687.0,,,,,
7590,2020-07-23,,,,,3692,LP36 - Block 37,3687.0,,,,,
7591,2020-07-23,,,,,3692,LP36 - Block 37,3687.0,,,,,
7592,2020-07-23,,,,,3692,LP36 - Block 37,3687.0,,,,,
7593,2020-07-23,,,,,3692,LP36 - Block 37,3687.0,,,,,
7594,2020-07-23,,,,,3692,LP36 - Block 37,3687.0,,,,,
7595,2020-07-23,,,,,3692,LP36 - Block 37,3687.0,,,,,
7596,2020-07-23,,,,,3692,LP36 - Block 37,3687.0,,,,,
7597,2020-07-23,,,,,3692,LP36 - Block 37,3687.0,,,,,
7598,2020-07-23,,,,,3692,LP36 - Block 37,3687.0,,,,,
7599,2020-07-23,,,,,3692,LP36 - Block 37,3687.0,,,,,
7620,2020-07-23,,,,,3693,LP36 - Block 38,3687.0,,,,,
7623,2020-07-23,,,,,3693,LP36 - Block 38,3687.0,,,,,
7622,2020-07-23,,,,,3693,LP36 - Block 38,3687.0,,,,,
7621,2020-07-23,,,,,3693,LP36 - Block 38,3687.0,,,,,
7600,2020-07-23,,,,,3693,LP36 - Block 38,3687.0,,,,,
7601,2020-07-23,,,,,3693,LP36 - Block 38,3687.0,,,,,
7602,2020-07-23,,,,,3693,LP36 - Block 38,3687.0,,,,,
7603,2020-07-23,,,,,3693,LP36 - Block 38,3687.0,,,,,
7604,2020-07-23,,,,,3693,LP36 - Block 38,3687.0,,,,,
7605,2020-07-23,,,,,3693,LP36 - Block 38,3687.0,,,,,
7606,2020-07-23,,,,,3693,LP36 - Block 38,3687.0,,,,,
7607,2020-07-23,,,,,3693,LP36 - Block 38,3687.0,,,,,
7608,2020-07-23,,,,,3693,LP36 - Block 38,3687.0,,,,,
7609,2020-07-23,,,,,3693,LP36 - Block 38,3687.0,,,,,
7610,2020-07-23,,,,,3693,LP36 - Block 38,3687.0,,,,,
7611,2020-07-23,,,,,3693,LP36 - Block 38,3687.0,,,,,
7612,2020-07-23,,,,,3693,LP36 - Block 38,3687.0,,,,,
7613,2020-07-23,,,,,3693,LP36 - Block 38,3687.0,,,,,
7614,2020-07-23,,,,,3693,LP36 - Block 38,3687.0,,,,,
7615,2020-07-23,,,,,3693,LP36 - Block 38,3687.0,,,,,
7616,2020-07-23,,,,,3693,LP36 - Block 38,3687.0,,,,,
7617,2020-07-23,,,,,3693,LP36 - Block 38,3687.0,,,,,
7618,2020-07-23,,,,,3693,LP36 - Block 38,3687.0,,,,,
7619,2020-07-23,,,,,3693,LP36 - Block 38,3687.0,,,,,
7637,2020-07-23,,,,,3694,LP36 - Block 39,3687.0,,,,,
7629,2020-07-23,,,,,3694,LP36 - Block 39,3687.0,,,,,
7630,2020-07-23,,,,,3694,LP36 - Block 39,3687.0,,,,,
7631,2020-07-23,,,,,3694,LP36 - Block 39,3687.0,,,,,
7632,2020-07-23,,,,,3694,LP36 - Block 39,3687.0,,,,,
7633,2020-07-23,,,,,3694,LP36 - Block 39,3687.0,,,,,
7634,2020-07-23,,,,,3694,LP36 - Block 39,3687.0,,,,,
7635,2020-07-23,,,,,3694,LP36 - Block 39,3687.0,,,,,
7636,2020-07-23,,,,,3694,LP36 - Block 39,3687.0,,,,,
7638,2020-07-23,,,,,3694,LP36 - Block 39,3687.0,,,,,
7639,2020-07-23,,,,,3694,LP36 - Block 39,3687.0,,,,,
7640,2020-07-23,,,,,3694,LP36 - Block 39,3687.0,,,,,
7641,2020-07-23,,,,,3694,LP36 - Block 39,3687.0,,,,,
7642,2020-07-23,,,,,3694,LP36 - Block 39,3687.0,,,,,
7643,2020-07-23,,,,,3694,LP36 - Block 39,3687.0,,,,,
7644,2020-07-23,,,,,3694,LP36 - Block 39,3687.0,,,,,
7645,2020-07-23,,,,,3694,LP36 - Block 39,3687.0,,,,,
7646,2020-07-23,,,,,3694,LP36 - Block 39,3687.0,,,,,
7647,2020-07-23,,,,,3694,LP36 - Block 39,3687.0,,,,,
7624,2020-07-23,,,,,3694,LP36 - Block 39,3687.0,,,,,
7625,2020-07-23,,,,,3694,LP36 - Block 39,3687.0,,,,,
7626,2020-07-23,,,,,3694,LP36 - Block 39,3687.0,,,,,
